Gen 619:	20902	1598	5589	11911
Gen 620:	20906	1606	5573	11915
Gen 621:	20952	1608	5526	11914
Gen 622:	20935	1598	5537	11930
Gen 623:	20936	1608	5541	11915
Gen 624:	20990	1599	5525	11886
Gen 625:	20962	1595	5545	11898
Gen 626:	21017	1615	5537	11831
Gen 627:	21099	1605	5518	11778
Gen 628:	21062	1606	5518	11814
Gen 629:	21072	1601	5503	11824
Gen 630:	21022	1616	5490	11872
Gen 631:	21067	1596	5479	11858
Gen 632:	21073	1599	5429	11899
Gen 633:	21070	1602	5443	11885
Gen 634:	21041	1608	5436	11915
Gen 635:	21072	1622	5440	11866
Gen 636:	20976	1639	5470	11915
Gen 637:	20975	1625	5454	11946
Gen 638:	20994	1616	5464	11926
Gen 639:	20995	1604	5458	11943
Gen 640:	21034	1596	5447	11923
Gen 641:	21024	1613	5425	11938
Gen 642:	21028	1598	5432	11942
Gen 643:	21024	1607	5419	11950
Gen 644:	21011	1599	5450	11940
Gen 645:	21009	1579	5439	11973
Gen 646:	20998	1598	5400	12004
Gen 647:	20995	1585	5400	12020
Gen 648:	21052	1597	5383	11968
Gen 649:	21025	1602	5372	12001
Gen 650:	21003	1621	5366	12010
Gen 651:	21021	1617	5335	12027
Gen 652:	21004	1619	5345	12032
Gen 653:	20945	1633	5350	12072
Gen 654:	20930	1609	5355	12106
Gen 655:	20976	1618	5361	12045
Gen 656:	20975	1621	5354	12050
Gen 657:	21004	1581	5391	12024
Gen 658:	20989	1599	5406	12006
Gen 659:	20957	1593	5380	12070
Gen 660:	20976	1573	5357	12094
Gen 661:	20921	1574	5388	12117
Gen 662:	20875	1585	5396	12144
Gen 663:	20889	1577	5404	12130
Gen 664:	20936	1578	5374	12112
Gen 665:	20939	1575	5397	12089
Gen 666:	20980	1545	5395	12080
Gen 667:	21015	1531	5413	12041
Gen 668:	21013	1549	5409	12029
Gen 669:	20951	1544	5397	12108
Gen 670:	20906	1574	5375	12145
Gen 671:	20901	1579	5369	12151
Gen 672:	20891	1569	5362	12178
Gen 673:	20859	1551	5383	12207
Gen 674:	20918	1515	5351	12216
Gen 675:	20926	1505	5344	12225
Gen 676:	20934	1533	5313	12220
Gen 677:	20925	1510	5317	12248
Gen 678:	20963	1503	5328	12206
Gen 679:	20904	1503	5314	12279
Gen 680:	20841	1525	5315	12319
Gen 681:	20807	1517	5322	12354
Gen 682:	20779	1527	5318	12376
Gen 683:	20809	1542	5330	12319
Gen 684:	20817	1525	5323	12335
Gen 685:	20857	1522	5307	12314
Gen 686:	20928	1502	5262	12308
Gen 687:	20954	1511	5261	12274
Gen 688:	20887	1530	5279	12304
Gen 689:	20847	1502	5296	12355
Gen 690:	20901	1482	5317	12300
Gen 691:	20951	1507	5291	12251
Gen 692:	20973	1520	5258	12249
Gen 693:	20993	1506	5255	12246
Gen 694:	20995	1533	5245	12227
Gen 695:	21032	1526	5246	12196
Gen 696:	21020	1532	5265	12183
Gen 697:	20974	1544	5277	12205
Gen 698:	20934	1544	5305	12217
Gen 699:	20917	1524	5324	12235
Gen 700:	20986	1507	5331	12176
Gen 701:	20963	1528	5360	12149
Gen 702:	21046	1517	5301	12136
Gen 703:	20987	1516	5294	12203
Gen 704:	20922	1529	5309	12240
Gen 705:	20960	1505	5293	12242
Gen 706:	20970	1521	5299	12210
Gen 707:	20975	1503	5318	12204
Gen 708:	20994	1505	5301	12200
Gen 709:	20996	1496	5326	12182
Gen 710:	20987	1505	5333	12175
Gen 711:	20979	1498	5354	12169
Gen 712:	20984	1494	5388	12134
Gen 713:	20924	1508	5416	12152
Gen 714:	20972	1489	5408	12131
Gen 715:	21008	1488	5408	12096
Gen 716:	21020	1487	5403	12090
Gen 717:	21017	1479	5397	12107
Gen 718:	21074	1476	5341	12109
Gen 719:	21062	1484	5360	12094
Gen 720:	21107	1470	5350	12073
Gen 721:	21086	1483	5367	12064
